Entity,Code,Year,"All ages (per 100,000)","70+ years old (per 100,000)","50-69 years old (per 100,000)","15-49 years old (per 100,000)","5-14 years old (per 100,000)","Age-standardized (per 100,000)"
Armenia,ARM,1990,3.7522120369699996,8.56278417306,6.0500983618,4.881268340749999,0.264171302662,4.1283339543999995
Armenia,ARM,1991,3.8438257855400004,8.63967829423,6.27135879079,4.97768702452,0.255762046995,4.20637758893
Armenia,ARM,1992,4.21498265272,9.21084640396,6.8865170381,5.46105274681,0.270182799747,4.59077420544
Armenia,ARM,1993,4.57252572687,9.97538178518,7.635147967789999,5.84239949604,0.288235427599,4.95973093779
Armenia,ARM,1994,4.78484259719,10.3375035169,8.13510473313,6.01620133552,0.304454180892,5.15671972829
Armenia,ARM,1995,4.953707940439999,10.5584682059,8.45349709265,6.14634109817,0.31084711776900004,5.28489323659
Armenia,ARM,1996,4.95931965311,10.8597164185,8.64398535775,5.97346189653,0.309892822729,5.24191924535
Armenia,ARM,1997,4.74792276734,10.457457881,8.333943309270001,5.58413973139,0.30127153219999997,4.947933208029999
Armenia,ARM,1998,4.600676962320001,10.4022310455,8.05504400896,5.27295649084,0.289352899175,4.7411506201
Armenia,ARM,1999,4.5771442564900005,10.198181596600001,8.040120973879999,5.1282378641,0.30711105119,4.65792483625
Armenia,ARM,2000,4.39159721834,9.7653625175,7.69065225983,4.8216594115,0.288267557038,4.42157794797
Armenia,ARM,2001,4.51125646358,10.152571614600001,7.90154799832,4.83449492813,0.292250931965,4.49057689065
Armenia,ARM,2002,4.66507888178,10.3272033015,7.9478840353399995,4.981411941879999,0.299741909344,4.588650156
Armenia,ARM,2003,4.83191926891,10.6080249686,8.15605937623,5.07861307043,0.30500343056499996,4.7247982433799995
Armenia,ARM,2004,5.37197353391,11.6714620433,8.87417644298,5.60079776928,0.33606073968399996,5.19562540505
Armenia,ARM,2005,6.0403343221100005,12.987839975,9.75833571935,6.26685934371,0.36010298267699997,5.78557694753
Armenia,ARM,2006,6.78154840009,14.3214339505,10.7314497544,7.034039082870001,0.387620391818,6.4440520147400004
Armenia,ARM,2007,6.9475449114500005,14.6750447794,10.7356163385,7.19360397622,0.383446870576,6.562269253959999
Armenia,ARM,2008,7.429985532360001,15.552510253400001,11.2143309675,7.72090061317,0.396069143611,6.98643672755
Armenia,ARM,2009,7.63321553005,16.1592493851,11.2308889704,7.937255412100001,0.39666939069400003,7.146356872619999
Armenia,ARM,2010,7.890395884339999,17.135134507,11.4556179873,8.1408768179,0.40758713783699996,7.36069346996
Armenia,ARM,2011,8.14562731179,18.124328316,11.7065885542,8.24022202115,0.414498847465,7.52474888015
Armenia,ARM,2012,8.65329684274,20.6690282406,12.3020662357,8.45987994359,0.42900522391199997,7.9169572853900005
Armenia,ARM,2013,8.52284156946,21.4082961016,11.9087160352,8.153609440719999,0.406508299322,7.72862056817
Armenia,ARM,2014,8.42290138598,21.5432348071,11.821005079299999,7.9162596265200005,0.380120333841,7.55948537366
Armenia,ARM,2015,8.47865644262,22.0744405194,11.766384984,7.9346515567600004,0.36017527684899997,7.55348176714
Armenia,ARM,2016,8.28937192929,20.948224479700002,11.2255812527,8.042709076940001,0.345152688296,7.380740546049999
Australasia,,1990,13.9499214381,17.8796355901,16.628765241,18.192426034500002,0.46415016254200003,13.2160787633
Australasia,,1991,13.8980425884,17.6644438579,16.373232602999998,18.172599402,0.481433575128,13.135431903
Australasia,,1992,13.8128816692,17.4901620134,16.1949077683,18.0705989028,0.488639683709,13.0307869827
Australasia,,1993,13.6446663275,17.1512834818,15.7766281525,17.926868650299998,0.48400279031399995,12.853969731500001
Australasia,,1994,13.857761036000001,17.0495674752,15.650568866199999,18.3640771906,0.49384005473799997,13.039674682200001
Australasia,,1995,14.026070874,16.616932086600002,15.3962572727,18.8040456245,0.502148143285,13.1920653167
Australasia,,1996,14.157247152999998,16.6786405028,15.2681837241,19.0459303283,0.545771435287,13.317711433400001
Australasia,,1997,14.3534582338,16.255148771400002,15.0423867314,19.5436168928,0.543216659531,13.502297947
Australasia,,1998,14.3044632413,15.6343387998,14.615834269599999,19.6870326725,0.547365111294,13.453278067600001
Australasia,,1999,13.8963169505,15.1888954407,14.1319158474,19.1441567802,0.522698827427,13.0604366894
Australasia,,2000,13.43952596,14.8228306031,13.703165327399999,18.469946272599998,0.49229502595,12.6063922168
Australasia,,2001,13.127455749600001,14.692966187999998,13.6164343523,17.8930688507,0.465991567861,12.273297788299999
Australasia,,2002,12.796458812300001,14.393253552300001,13.4141479188,17.3365929319,0.447147058943,11.9221878258
Australasia,,2003,12.5356526546,14.220457908000002,13.2276978665,16.882063327900003,0.444153445194,11.642199392
Australasia,,2004,12.324349689100002,14.1425380738,13.1635121141,16.4624161285,0.437130163436,11.4083850555
Australasia,,2005,12.1462796305,13.8522366471,13.1287052368,16.1389048304,0.41545047630000004,11.2045416234
Australasia,,2006,12.1026546589,13.8921820107,13.3620304764,15.9053814413,0.41985200678100004,11.1233800528
Australasia,,2007,12.1265692709,13.872434255400002,13.4700794352,15.871352627399999,0.43143316720799996,11.1192393154
Australasia,,2008,12.1485595547,13.9698809089,13.5860389055,15.814368320599998,0.42997431293599997,11.1123438528
Australasia,,2009,12.0738660002,13.9129693476,13.6086343926,15.635569858699998,0.43785035878999995,11.017655598300001
Australasia,,2010,11.9939593289,14.0099273782,13.5959083532,15.450155205000002,0.436451339713,10.924562920200001
Australasia,,2011,11.8748783292,13.986711350799998,13.511298860399998,15.251974387199999,0.428817145917,10.8178037192
Australasia,,2012,11.8335266818,14.0622775104,13.5644157581,15.099121157799999,0.442840624696,10.7586065394
Australasia,,2013,11.6847626362,13.9100248818,13.636685494100002,14.7558142711,0.42813435646400005,10.5810542261
Australasia,,2014,11.7994565096,13.9631499788,13.7444240595,14.888973099000001,0.41823647796100005,10.6643281128
Australasia,,2015,11.7297947151,14.026283143,13.511840791200001,14.8010510969,0.406094795763,10.5885005401
Australasia,,2016,11.7391980799,14.175946617,13.417632656,14.792108958599998,0.39760076894100005,10.5818388147
Australia,AUS,1990,13.8589364906,18.3835715836,16.684161018999998,17.8822586082,0.39401903588700005,13.079000842600001
Australia,AUS,1991,13.8006990401,18.19900322,16.438299520799998,17.844533429400002,0.39783338699,12.9887838242
Australia,AUS,1992,13.6995572161,17.9716661172,16.2403643499,17.7302357123,0.396343769916,12.8656366217
Australia,AUS,1993,13.5100073659,17.5752343365,15.8219355135,17.5486873866,0.40522307592999995,12.664516858399999
Australia,AUS,1994,13.727344233299998,17.3958575242,15.655167627199999,18.0137599653,0.41543680016400003,12.8468986608
Australia,AUS,1995,13.8926687378,16.8962689516,15.4002644293,18.454982195699998,0.41708090694699995,12.9870983592
Australia,AUS,1996,14.0346230379,17.0017916322,15.2960575756,18.6951830749,0.45563279838599996,13.1148807634
Australia,AUS,1997,14.2926131012,16.5842201398,15.097236801800001,19.2913346774,0.44704453439799996,13.3514838706
Australia,AUS,1998,14.2783072873,15.9047475211,14.6648905363,19.508589774100003,0.43135587799900005,13.3310025433
Australia,AUS,1999,13.918853157000001,15.4386059298,14.198434141,19.0449203386,0.421574275886,12.984239584500001
Australia,AUS,2000,13.480285002,15.1197273751,13.746427766000002,18.397066188700002,0.40844983716,12.545048831
Australia,AUS,2001,13.117769083,14.9067601461,13.6710249686,17.7296874816,0.38531643785499997,12.1612189366
Australia,AUS,2002,12.7794827836,14.619336962299998,13.446089202,17.1666290192,0.382475245207,11.8081058071
Australia,AUS,2003,12.4739301103,14.403610255799999,13.233896280000002,16.6512333134,0.36929716317,11.4887246869
Australia,AUS,2004,12.243028897499999,14.369424128,13.183653346699998,16.1833792473,0.36483306237900004,11.2344706906
Australia,AUS,2005,12.0448374623,14.1410401279,13.1542326252,15.809405508200001,0.347083827287,11.010178750000001
Australia,AUS,2006,12.011342515399999,14.1877612086,13.4232401643,15.5785189965,0.351768317902,10.9380248767
Australia,AUS,2007,12.0657042735,14.1727073973,13.6062607079,15.5677507148,0.357796996948,10.9609791062
Australia,AUS,2008,12.096468471600001,14.265048409999999,13.7429848968,15.5149718974,0.34755659433700004,10.9559569641
Australia,AUS,2009,12.034172567399999,14.209481672099999,13.816749507599999,15.3352951347,0.351198237742,10.8703041234
Australia,AUS,2010,11.9781666709,14.349643981200002,13.8327127631,15.1719087601,0.363693695308,10.8014761399
Australia,AUS,2011,11.8595787945,14.360638563699998,13.7832549244,14.9528020248,0.359296747002,10.6906294177
Australia,AUS,2012,11.830045577,14.408590151199999,13.8547893942,14.8217883147,0.372380565645,10.6453823578
Australia,AUS,2013,11.693198849,14.2288377051,13.9100896587,14.5148540792,0.37882363259,10.486220871299999
Australia,AUS,2014,11.829048926099999,14.2797449511,14.0534547139,14.676642135299998,0.365072925621,10.585481632999999
Australia,AUS,2015,11.732143394300001,14.3320569664,13.7879083157,14.551657057199998,0.349351320327,10.4830230325
Australia,AUS,2016,11.7338945126,14.489034388699999,13.6791039258,14.531124975500001,0.339980221717,10.4681140229
Austria,AUT,1990,25.636998123799998,51.2951935663,34.7978151596,25.4915788754,0.498869220958,21.956447289499998
Austria,AUT,1991,25.1074840745,49.847145722300006,33.9433480548,25.039076174700003,0.48724823852500004,21.4887338029
Austria,AUT,1992,24.5385009429,48.2083754891,33.577220697399994,24.3985314197,0.543572382262,21.0195071753
Austria,AUT,1993,24.097993447700002,47.061454318100004,32.692071127,24.1242294426,0.621047940014,20.6559826156
Austria,AUT,1994,23.758954718200002,45.929980106200006,32.220637297,23.8553329434,0.608289804445,20.3471428101
Austria,AUT,1995,23.344887831,45.2091090595,31.7618832006,23.3378676475,0.549399361886,19.9047520293
Austria,AUT,1996,22.7514311828,44.3674558031,31.2740519736,22.4740912411,0.516589628833,19.3077736333
Austria,AUT,1997,21.9830643432,42.482674091599996,30.1354638328,21.6940649959,0.487616640416,18.6232767103
Austria,AUT,1998,21.4270937946,41.1961883632,29.7043101645,20.8860545343,0.475327774942,18.070772301599998
Austria,AUT,1999,21.110784163599998,40.4735674833,29.1129484077,20.511471255100002,0.479452901622,17.723690502700002
Austria,AUT,2000,20.7293176914,39.4803962789,28.4705011108,20.0918681814,0.47494438744800005,17.327818507699998
Austria,AUT,2001,20.2059164894,38.61619552,27.5610114311,19.4940061311,0.420878377837,16.770241832
Austria,AUT,2002,19.8740491325,38.4739926301,26.8964771197,19.0359147422,0.407463965063,16.3996705768
Austria,AUT,2003,19.367527523,37.684239122,26.342958226599997,18.3494604925,0.40777053691400006,15.903805668
Austria,AUT,2004,18.891804625099997,36.7495703046,25.9004831241,17.7066888272,0.39635058054399996,15.446145723499999
Austria,AUT,2005,18.5147350337,36.136416449,25.5570208779,17.1351165958,0.381501802022,15.0081284421
Austria,AUT,2006,18.1290532433,35.5557560943,24.958245880099998,16.626725154600003,0.355802703922,14.5648482325
Austria,AUT,2007,17.851318207,35.144367154600005,24.6703721463,16.1342164174,0.339443861326,14.2333614183
Austria,AUT,2008,17.628910477599998,35.028237755,24.423596903500002,15.657599519599998,0.328907772702,13.9220368316
Austria,AUT,2009,17.6702143196,34.6989834798,24.524312019,15.5396261261,0.354753331469,13.851505249
Austria,AUT,2010,17.6405343663,34.1795946669,24.3376916943,15.4427840888,0.313711756864,13.7520687921
Austria,AUT,2011,17.4996161967,33.9681726601,24.0967336208,15.0732370026,0.2996086841,13.5181441677
Austria,AUT,2012,17.338970447,34.3019131134,23.7762452571,14.5829160155,0.33743923231,13.2446980538
Austria,AUT,2013,17.090787758,34.253429406,23.4359444964,14.068924906700001,0.33335703364,12.9247008558
Austria,AUT,2014,16.9050437737,33.7291377233,22.9109870092,13.9397132083,0.317975926601,12.7513213282
Austria,AUT,2015,16.8561430804,33.506415993,22.774217597899998,13.7853332871,0.302576928866,12.6488154981
Austria,AUT,2016,16.8615860898,33.4296957515,22.6201103851,13.716864563900002,0.290297939896,12.5974268974
Azerbaijan,AZE,1990,2.87533705088,6.289750386160001,4.8863231778500005,3.95060824367,0.289303316134,3.36784688784
Azerbaijan,AZE,1991,2.8681075319500002,5.74037468787,4.68125947632,4.03055138545,0.280367386544,3.32157927248
Azerbaijan,AZE,1992,3.0341771882599997,5.42934673902,4.75413595309,4.36451806715,0.277115701144,3.47484102568
Azerbaijan,AZE,1993,2.90737449987,4.99161881264,4.47535586175,4.21072123134,0.26982194153100003,3.30473856319
Azerbaijan,AZE,1994,2.8655131548100004,4.66242562572,4.3583699092599995,4.167377403670001,0.263033159183,3.22913911299
Azerbaijan,AZE,1995,2.57894148576,4.26556544868,3.94641052647,3.71456495854,0.256976127611,2.8934681059300003
Azerbaijan,AZE,1996,2.47647978171,4.18379472239,3.8301279741500003,3.52441255621,0.263032281457,2.76926141201
Azerbaijan,AZE,1997,2.42900876242,4.19835353861,3.8341976582600004,3.39679922901,0.27916851312200003,2.70821899281
Azerbaijan,AZE,1998,2.40494624711,4.22838242986,3.85694031418,3.2993655070899996,0.306148804362,2.6671835927600003
Azerbaijan,AZE,1999,2.50723673275,4.50594220309,4.09928854105,3.36612405004,0.345872053978,2.76700570598
Azerbaijan,AZE,2000,2.70385776456,4.94868280113,4.42985909875,3.5614190326300004,0.407154961201,2.95791610205
Azerbaijan,AZE,2001,3.0068814537,5.63166048227,4.93245054502,3.8705389139600004,0.5123167271719999,3.25826980963
Azerbaijan,AZE,2002,3.13508893027,5.97124994905,5.1484159259,3.96622284229,0.538659212058,3.36736757019
Azerbaijan,AZE,2003,3.4772444856499996,6.5080073438,5.534674912450001,4.37140938942,0.597863800525,3.6870547710499997
Azerbaijan,AZE,2004,3.86588753123,6.79835520501,5.76981541616,4.90681884208,0.621067243267,4.023239076049999
Azerbaijan,AZE,2005,4.2023488341999995,7.06092550311,6.0281070026700005,5.34912062629,0.63625824718,4.3113480382
Azerbaijan,AZE,2006,4.41361325715,7.51084635323,6.383971637269999,5.53586936802,0.690812005593,4.50958987007
Azerbaijan,AZE,2007,4.64815338649,8.365522519619999,7.008822116369999,5.6707671378299995,0.782745541205,4.7669241503799995
Azerbaijan,AZE,2008,4.53929845448,8.29589310441,6.856765942600001,5.4810612625,0.763291471976,4.6428099841
Azerbaijan,AZE,2009,4.3526570826499995,8.08684014219,6.54828684057,5.22275893772,0.707418435529,4.43929918025
Azerbaijan,AZE,2010,4.31963236814,7.95160062616,6.38974074048,5.200381882309999,0.638844713361,4.3818290094000005
Azerbaijan,AZE,2011,4.24392756681,7.506614035609999,5.98258724264,5.1707534628100005,0.571907914218,4.24684423475
Azerbaijan,AZE,2012,4.30401520676,7.3487442319500005,5.774330084060001,5.31261615892,0.519878359137,4.25055043158
Azerbaijan,AZE,2013,4.28732339745,7.0378762549400005,5.54851671837,5.34284087931,0.47802690754800004,4.18409315385
Azerbaijan,AZE,2014,4.28973978611,6.848017258910001,5.3970207521199995,5.38229718913,0.445244441282,4.1466337934
Azerbaijan,AZE,2015,4.3261010972200005,6.76457574378,5.3078630240399995,5.46040704105,0.418811236444,4.149946958529999
Azerbaijan,AZE,2016,4.30605844796,6.69869965932,5.19603685855,5.4856710795999994,0.38834194879399997,4.12562638188
Bahamas,BHS,1990,2.59455060028,3.73754184165,3.47790460995,3.8478944414200003,0.14673439543800001,2.84130638599
Bahamas,BHS,1991,2.62715087688,3.78063458172,3.41040990084,3.9149855168,0.131320595959,2.85335807317
Bahamas,BHS,1992,2.63876514913,3.85076080091,3.37477241822,3.93981434218,0.11822457612699999,2.8530413706999997
Bahamas,BHS,1993,2.60985836318,3.9189521459999996,3.39045189269,3.87527274756,0.113873615065,2.8210847667
Bahamas,BHS,1994,2.66111303374,3.9422150238,3.37478159499,3.9515345195199996,0.128476686944,2.84798911809
Bahamas,BHS,1995,2.72871563452,4.07504651321,3.5514508831100002,3.99401245145,0.17030231542899998,2.91245714159
Bahamas,BHS,1996,2.54418703913,3.97815539058,3.49908963369,3.6480452466299997,0.17706020900400002,2.7240797789899998
Bahamas,BHS,1997,2.6438321393899997,3.9724735384,3.5783616430400005,3.8052715485800004,0.133823106477,2.8099659683300002
Bahamas,BHS,1998,2.77583382674,4.18442565277,3.7598301632999998,3.9673836882300004,0.13503545702,2.94058418072
Bahamas,BHS,1999,2.5218726726,4.287205731689999,3.64524794677,3.49407377425,0.138594969662,2.69923678275
Bahamas,BHS,2000,2.52939264773,4.1936875248900005,3.4994130041599996,3.52183062138,0.13145681383299998,2.67664116971
Bahamas,BHS,2001,2.52688555715,4.36988465737,3.59732586398,3.4340835123000004,0.14347120535299998,2.6623095064999998
Bahamas,BHS,2002,2.63147659326,4.3343312506,3.52906854649,3.59143321538,0.151892919143,2.7246204189100003
Bahamas,BHS,2003,2.78695366547,4.2022095366,3.39447974191,3.86056846655,0.161196765179,2.82853677659
Bahamas,BHS,2004,2.75235225124,4.11099556536,3.3082611107799997,3.77454831759,0.16462380478900002,2.76568861224
Bahamas,BHS,2005,2.86340846198,4.08349514802,3.2466479558100003,3.9463045934800003,0.171009934819,2.83977128922
Bahamas,BHS,2006,2.78721041765,4.09525429425,3.14186653479,3.81933272148,0.175180855277,2.75893554921
Bahamas,BHS,2007,2.9199798720700003,4.0726432366,3.14805070111,4.03759978914,0.183110423914,2.86508337882
Bahamas,BHS,2008,3.03615968559,4.09608545485,3.1533653953400003,4.212621154080001,0.201380092612,2.95990290991
Bahamas,BHS,2009,3.08663854855,4.1093246905,3.1611254053300004,4.26484429316,0.20635846036099997,2.98908436804
Bahamas,BHS,2010,3.10802107009,4.2162547755,3.1795750525,4.25697112583,0.177644797897,2.99544426889
Bahamas,BHS,2011,3.2297041559200004,4.36598688296,3.30828104499,4.39982476415,0.172017713361,3.09777643322
Bahamas,BHS,2012,3.23966503652,4.43223570458,3.35833771798,4.37355249776,0.17452649609600002,3.0983134526400002
Bahamas,BHS,2013,3.2536195685299996,4.43184772075,3.34120795345,4.3907838342400005,0.166692643475,3.10024914711
